4374318942 2862 0 3333
4374318955 58729 0 13152
4374318968 122290 0 8433
4374318981 169204 0 3330
4374318994 169204 0 0
4374319007 169204 0 0
4374319020 169204 0 0
4374319033 169204 0 0
4374319046 169204 0 0
4374319059 169204 0 0
4374319072 169204 0 0
4374319085 169204 0 0
4374319098 169204 0 0
4374319111 169204 0 0
4374319124 169204 0 0
4374319137 169204 0 0
4374319150 169204 0 0
4374319163 169204 0 0
4374319176 169204 0 0
4374319189 169204 0 0
4374319202 169707 0 37
4374319215 198904 0 392
4374319228 241363 0 578
4374319241 302854 0 714
4374319254 302854 0 0
4374319267 302854 0 0
4374319280 302854 0 0
4374319293 302854 0 0
4374319306 302854 0 0
4374319319 302854 0 0
4374319332 302854 0 0
4374319345 302854 0 0
4374319358 302854 0 0
4374319371 302854 0 0
4374319384 302854 0 0
4374319397 302854 0 0
4374319410 302854 0 0
4374319423 302854 0 0
4374319436 302854 0 0
4374319449 302854 0 0
4374319462 322606 0 152
4374319475 339136 0 92
4374319488 350992 0 108
4374319501 411700 0 385
4374319514 411700 0 0
4374319527 411700 0 0
4374319540 411700 0 0
4374319553 411700 0 0
4374319566 411700 0 0
4374319579 411700 0 0
4374319592 411700 0 0
4374319605 411700 0 0
4374319618 411700 0 0
4374319631 411700 0 0
4374319644 411700 0 0
4374319657 411700 0 0
4374319670 411700 0 0
4374319683 411700 0 0
4374319696 411700 0 0
4374319709 411700 0 0
4374319722 436340 0 124
4374319735 442030 0 12
4374319748 460648 0 96
4374319761 502690 0 192
4374319774 502690 0 0
4374319787 502690 0 0
4374319800 502690 0 0
4374319813 502690 0 0
4374319826 502690 0 0
4374319839 502690 0 0
4374319852 502690 0 0
4374319865 502690 0 0
4374319878 502690 0 0
4374319891 502690 0 0
4374319904 502690 0 0
4374319917 502690 0 0
4374319930 502690 0 0
4374319943 502690 0 0
4374319956 502690 0 0
4374319969 519090 0 56
4374319983 527290 0 38
4374319996 530024 0 18
4374320009 558183 0 108
4374320022 576490 0 63
4374320035 576490 0 0
4374320048 576490 0 0
4374320061 576490 0 0
4374320074 576490 0 0
4374320087 576490 0 0
4374320100 576490 0 0
4374320113 576490 0 0
4374320126 576490 0 0
4374320139 576490 0 0
4374320152 576490 0 0
4374320165 576490 0 0
4374320178 576490 0 0
4374320191 576490 0 0
