4384091685 1155 0 5
4384091697 39417 0 92
4384091710 57531 0 38
4384091723 57531 0 0
4384091736 57531 0 0
4384091749 57531 0 0
4384091762 57531 0 0
4384091775 57531 0 0
4384091788 57531 0 0
4384091801 57531 0 0
4384091814 57531 0 0
4384091827 57531 0 0
4384091840 57531 0 0
4384091853 57531 0 0
4384091866 57531 0 0
4384091879 57531 0 0
4384091892 57531 0 0
4384091905 57531 0 0
4384091918 57531 0 0
4384091931 57531 0 0
4384091944 65774 0 19
4384091957 73084 0 14
4384091970 104481 0 57
4384091983 104481 0 0
4384091996 104481 0 0
4384092009 104481 0 0
4384092022 104481 0 0
4384092035 104481 0 0
4384092048 104481 0 0
4384092061 104481 0 0
4384092074 104481 0 0
4384092087 104481 0 0
4384092100 104481 0 0
4384092113 104481 0 0
4384092126 104481 0 0
4384092139 104481 0 0
4384092152 104481 0 0
4384092165 104481 0 0
4384092178 104481 0 0
4384092191 104481 0 0
4384092204 113554 0 17
4384092217 113554 0 0
4384092230 139696 0 46
4384092243 144433 0 4
4384092256 144433 0 0
4384092269 144433 0 0
4384092282 144433 0 0
4384092295 144433 0 0
4384092308 144433 0 0
4384092321 144433 0 0
4384092334 144433 0 0
4384092347 144433 0 0
4384092360 144433 0 0
4384092373 144433 0 0
4384092386 144433 0 0
4384092399 144433 0 0
4384092412 144433 0 0
4384092425 144433 0 0
4384092438 144433 0 0
4384092451 150921 0 11
4384092464 153168 0 0
4384092477 153168 0 0
4384092490 171013 0 34
4384092503 178657 0 11
4384092516 178657 0 0
4384092529 178657 0 0
4384092542 178657 0 0
4384092555 178657 0 0
4384092568 178657 0 0
4384092581 178657 0 0
4384092594 178657 0 0
4384092607 178657 0 0
4384092620 178657 0 0
4384092633 178657 0 0
4384092646 178657 0 0
4384092659 178657 0 0
4384092672 178657 0 0
4384092685 178657 0 0
4384092698 178657 0 0
4384092711 187099 0 14
4384092724 187099 0 0
4384092737 187099 0 0
4384092750 202606 0 24
4384092763 208393 0 6
4384092776 208393 0 0
4384092789 208393 0 0
4384092802 208393 0 0
4384092815 208393 0 0
4384092828 208393 0 0
4384092841 208393 0 0
4384092854 208393 0 0
4384092867 208393 0 0
4384092880 208393 0 0
4384092893 208393 0 0
4384092906 208393 0 0
4384092919 208393 0 0
4384092932 208393 0 0
4384092945 208393 0 0
4384092958 215322 0 9
4384092971 216485 0 0
4384092984 216485 0 0
4384092997 216485 0 0
4384093010 233486 0 25
4384093023 234059 0 0
4384093036 234059 0 0
4384093049 234059 0 0
4384093062 234059 0 0
4384093075 234059 0 0
4384093088 234059 0 0
4384093101 234059 0 0
4384093114 234059 0 0
4384093127 234059 0 0
4384093140 234059 0 0
4384093153 234059 0 0
4384093166 234059 0 0
4384093179 234059 0 0
4384093192 234059 0 0
4384093205 234059 0 0
4384093218 241826 0 8
4384093231 241826 0 0
4384093244 241826 0 0
4384093257 241826 0 0
4384093270 256218 0 20
4384093283 256218 0 0
4384093296 256218 0 0
4384093309 256218 0 0
4384093322 256218 0 0
4384093335 256218 0 0
4384093348 256218 0 0
4384093361 256218 0 0
4384093374 256218 0 0
4384093387 256218 0 0
4384093400 256218 0 0
4384093413 256218 0 0
4384093426 256218 0 0
4384093439 256218 0 0
4384093452 256218 0 0
4384093465 263691 0 8
4384093478 263691 0 0
4384093491 263691 0 0
4384093504 263691 0 0
4384093517 263691 0 0
4384093530 275624 0 16
4384093543 275624 0 0
4384093556 275624 0 0
4384093569 275624 0 0
4384093582 275624 0 0
4384093595 275624 0 0
4384093608 275624 0 0
4384093621 275624 0 0
4384093634 275624 0 0
4384093647 275624 0 0
4384093660 275624 0 0
4384093673 275624 0 0
4384093686 275624 0 0
4384093699 275624 0 0
