4374161923 334 0 0
4374161936 49896 0 13524
4374161949 103410 0 6663
4374161962 103410 0 0
4374161975 103410 0 0
4374161988 103410 0 0
4374162001 103410 0 0
4374162014 103410 0 0
4374162027 103410 0 0
4374162040 103410 0 0
4374162053 103410 0 0
4374162066 103410 0 0
4374162079 103410 0 0
4374162092 103410 0 0
4374162105 103410 0 0
4374162118 103410 0 0
4374162131 103410 0 0
4374162144 103410 0 0
4374162157 103410 0 0
4374162170 103410 0 0
4374162183 113390 0 150
4374162196 149976 0 504
4374162209 185085 0 376
4374162222 185085 0 0
4374162235 185085 0 0
4374162248 185085 0 0
4374162261 185085 0 0
4374162274 185085 0 0
4374162287 185085 0 0
4374162300 185085 0 0
4374162313 185085 0 0
4374162326 185085 0 0
4374162339 185085 0 0
4374162352 185085 0 0
4374162365 185085 0 0
4374162378 185085 0 0
4374162391 185085 0 0
4374162404 185085 0 0
4374162417 185085 0 0
4374162430 185085 0 0
4374162443 197179 0 95
4374162456 238507 0 313
4374162469 251602 0 72
4374162482 251602 0 0
4374162495 251602 0 0
4374162508 251602 0 0
4374162521 251602 0 0
4374162534 251602 0 0
4374162547 251602 0 0
4374162560 251602 0 0
4374162573 251602 0 0
4374162586 251602 0 0
4374162599 251602 0 0
4374162612 251602 0 0
4374162625 251602 0 0
4374162638 251602 0 0
4374162651 251602 0 0
4374162664 251602 0 0
4374162677 251602 0 0
4374162690 261712 0 50
4374162703 271473 0 50
4374162716 307207 0 174
4374162729 307207 0 0
4374162742 307207 0 0
4374162755 307207 0 0
4374162768 307207 0 0
4374162781 307207 0 0
4374162794 307207 0 0
4374162807 307207 0 0
4374162820 307207 0 0
4374162833 307207 0 0
4374162846 307207 0 0
4374162859 307207 0 0
4374162872 307207 0 0
4374162885 307207 0 0
4374162898 307207 0 0
4374162911 307207 0 0
4374162924 307207 0 0
4374162937 308354 0 9
4374162950 315407 0 18
4374162963 336463 0 74
4374162976 352307 0 54
4374162989 352307 0 0
4374163002 352307 0 0
4374163015 352307 0 0
4374163028 352307 0 0
4374163041 352307 0 0
4374163054 352307 0 0
4374163067 352307 0 0
4374163080 352307 0 0
4374163093 352307 0 0
4374163106 352307 0 0
4374163119 352307 0 0
4374163132 352307 0 0
4374163145 352307 0 0
4374163158 352307 0 0
4374163171 352307 0 0
4374163184 352307 0 0
4374163197 359183 0 22
4374163210 369497 0 37
4374163223 390125 0 66
4374163236 390125 0 0
4374163249 390125 0 0
4374163262 390125 0 0
4374163275 390125 0 0
4374163288 390125 0 0
4374163301 390125 0 0
4374163314 390125 0 0
4374163327 390125 0 0
4374163340 390125 0 0
4374163353 390125 0 0
4374163366 390125 0 0
4374163379 390125 0 0
4374163392 390125 0 0
4374163405 390125 0 0
4374163418 390125 0 0
4374163431 390125 0 0
4374163444 395739 0 12
4374163457 395739 0 0
4374163470 414693 0 60
4374163483 421002 0 12
4374163496 421002 0 0
4374163509 421002 0 0
4374163522 421002 0 0
4374163535 421002 0 0
4374163548 421002 0 0
4374163561 421002 0 0
4374163574 421002 0 0
4374163587 421002 0 0
4374163600 421002 0 0
4374163613 421002 0 0
4374163626 421002 0 0
4374163639 421002 0 0
4374163652 421002 0 0
4374163665 421002 0 0
4374163678 421002 0 0
4374163691 421009 0 5
4374163704 425632 0 10
4374163717 432577 0 15
4374163730 446467 0 30
4374163743 446467 0 0
4374163756 446467 0 0
4374163769 446467 0 0
4374163782 446467 0 0
4374163795 446467 0 0
4374163808 446467 0 0
4374163821 446467 0 0
4374163834 446467 0 0
4374163847 446467 0 0
4374163860 446467 0 0
4374163873 446467 0 0
4374163886 446467 0 0
4374163899 446467 0 0
4374163912 446467 0 0
4374163925 446467 0 0
4374163938 446467 0 0
4374163951 450215 0 4
4374163964 455837 0 12
4374163977 467081 0 26
4374163990 467081 0 0
4374164003 467081 0 0
4374164016 467081 0 0
4374164029 467081 0 0
4374164042 467081 0 0
4374164055 467081 0 0
4374164068 467081 0 0
4374164081 467081 0 0
4374164094 467081 0 0
4374164107 467081 0 0
4374164120 467081 0 0
4374164133 467081 0 0
4374164146 467081 0 0
